x,y,type
1.866460011678587,1.00969077844526,lidar_point
0.9947110711602706,0.6893528430738416,lidar_point
2.1937504821189275,0.17480502090514727,lidar_point
1.4102624482913657,0.1015012665852495,lidar_point
2.158609033738033,0.34895239591135785,lidar_point
1.897995150954991,0.5575509431738328,lidar_point
2.5125521038101404,1.0379280782900944,lidar_point
2.5336963031068143,0.885112252746346,lidar_point
1.4735979762425457,0.7523736340251492,lidar_point
1.239008498492238,0.4934727543566504,lidar_point
1.5955979965637095,1.435211979073543,lidar_point
0.2805939175834956,1.6030650624840266,lidar_point
0.052568924554812435,1.0116747471017085,lidar_point
1.515374045594445,0.3299658009466431,lidar_point
2.6798079402542285,0.4242298795412398,lidar_point
2.2850137512487683,0.18586207912784536,lidar_point
1.3434027915859073,0.8125783239362276,lidar_point
2.252647917707037,1.5403917938596652,lidar_point
0.5629645379471614,1.501031300687425,lidar_point
2.5350463621687758,1.3559374473002912,lidar_point
2.5278440021945605,0.01657998051442333,lidar_point
0.27961406563143143,0.4506666571409643,lidar_point
0.9099452740742306,0.3008044720498544,lidar_point
0.9478156437917685,1.6833253588671144,lidar_point
0.558149673105446,1.8719329565168914,lidar_point
2.4429769816507845,1.7107519767726742,lidar_point
1.120131579958686,0.47258420047414984,lidar_point
0.0823394233589646,1.0458569699448086,lidar_point
2.4667038460475474,1.531334904435967,lidar_point
0.277504968989826,0.07153938665639137,lidar_point
2.5088096602328642,0.45720648526807306,lidar_point
2.3132490784561517,1.185140753459301,lidar_point
1.0564203202809272,0.716306264705755,lidar_point
1.9207232914997052,1.788592998064037,lidar_point
0.887352038952967,0.40028477987408917,lidar_point
2.5768798008597,0.9305502863723709,lidar_point
0.6413307072217803,1.8741208058702596,lidar_point
1.9521128861505939,0.1915887664459388,lidar_point
0.42872585081876735,0.02365504861603185,lidar_point
0.3277209685576211,0.8040805160826436,lidar_point
2.8327311360042304,0.2685075805647057,lidar_point
2.5322996526510986,0.4326505014428996,lidar_point
0.8907098198751932,0.70229866191971,lidar_point
0.8226038762744577,0.19687456830567962,lidar_point
0.9085795844863442,1.0727983455932149,lidar_point
1.6930696470158253,0.7554025684524823,lidar_point
2.15829243021863,0.1115768678911564,lidar_point
2.9928531982624715,1.8160199186272203,lidar_point
2.62715818829816,0.8557438977578753,lidar_point
0.5942962342215897,1.2137247588078481,lidar_point
0.9185708386322355,1.3433937741340969,lidar_point
1.44146979940746,0.10342813652512195,lidar_point
2.561863683967763,0.7704127646141155,lidar_point
1.220914276681316,0.5851543936151702,lidar_point
0.9774811701060225,0.4716310856896013,lidar_point
0.8999272929669773,1.0833270382775124,lidar_point
0.8668133582630762,1.0056216219543603,lidar_point
2.1115568561177476,0.7639700100776079,lidar_point
1.1832903928138743,0.6175571507508013,lidar_point
1.170619560915206,0.46875109741498977,lidar_point
0.27655879259911564,0.23106302657618127,lidar_point
1.5333736004120415,0.005291821573634836,lidar_point
1.2212961694631024,1.606958238230442,lidar_point
1.5565401783264823,0.9154968855635326,lidar_point
0.41854636637936216,1.2506558002408439,lidar_point
2.827671196135447,0.590727241916851,lidar_point
1.5658852122898677,0.6499570236346677,lidar_point
0.5572825988549347,1.0434256398411208,lidar_point
1.5339225672934713,0.32596635595702805,lidar_point
0.15000296527290902,0.4338102978692371,lidar_point
0.41444758748643307,1.611781040005885,lidar_point
0.5780313200963227,0.17090211860317006,lidar_point
2.5522059109472437,0.8994574725423514,lidar_point
2.326482557539528,0.5191415172563301,lidar_point
1.6171313098772377,0.8199078116976111,lidar_point
1.0881195301577118,0.23982423578808,lidar_point
2.1780303181434495,0.8158897906968958,lidar_point
2.449452967076137,0.9526067069023882,lidar_point
0.00887905667194322,1.395699499754829,lidar_point
1.272932044579136,0.15133166900281236,lidar_point
1.4645630560984026,1.5002986888232355,lidar_point
0.4222406657527926,0.7589213603250453,lidar_point
1.263059071842855,0.02555730552655211,lidar_point
1.3533775805459503,1.609916497209216,lidar_point
0.7149008423184708,0.6672418383201515,lidar_point
1.0310711967795343,1.541027051377549,lidar_point
1.0127038379126987,0.6555523338450449,lidar_point
2.104202887111218,1.9230251585705729,lidar_point
0.75372061907713,1.1523554787686363,lidar_point
0.05916223445182878,1.0693949136613456,lidar_point
0.9207115950636744,1.461426986343756,lidar_point
0.9293263756118488,0.6530870716206971,lidar_point
0.6678074350308048,1.3712055773848515,lidar_point
2.247847091689932,1.6583767710909543,lidar_point
1.2280396779216454,0.5075884832011646,lidar_point
0.2586363063558452,0.9687755992883813,lidar_point
1.0562632184734695,1.9130829768552566,lidar_point
2.6447400056486186,1.6679711372027375,lidar_point
2.5307688108854105,0.43310726778182485,lidar_point
1.4433206090643247,1.6906488162253415,lidar_point
2.6453429524679097,1.983800019118053,lidar_point
2.1137116617067795,1.9669372017627185,lidar_point
1.260877163863951,1.5473350673021313,lidar_point
1.9359677454452227,1.685691398169944,lidar_point
0.20142086221086164,0.5696501493526502,lidar_point
1.8555042717701196,0.26102267955155556,lidar_point
1.133330181176699,0.43679891058899756,lidar_point
