x,y,type
2.3922061940522275,1.3310103480153854,lidar_point
1.7556617169205446,0.821074330280797,lidar_point
0.7800901399577983,1.578483484361405,lidar_point
0.7768992905109952,0.5155430074138359,lidar_point
2.149595353062261,1.536989121226025,lidar_point
1.9213769586202074,1.4138896177088107,lidar_point
0.746921999498382,0.6588903687591994,lidar_point
1.3612267188356213,1.1914786562650557,lidar_point
1.328004629475216,1.4293985008397423,lidar_point
0.5081967726445474,0.3346127505124463,lidar_point
2.3008712231749913,1.724715346177114,lidar_point
1.1430802935102276,1.7905114629162275,lidar_point
2.824561862875269,1.1585344297158744,lidar_point
2.892582813310485,0.4472221288783955,lidar_point
0.15126726519657507,0.3488285398668487,lidar_point
0.8273076582273038,1.741630878405347,lidar_point
1.3691726487005167,1.5599192035770661,lidar_point
0.8284672750584108,0.7763511821993394,lidar_point
2.1274311951933,1.870626874868287,lidar_point
2.911335129294309,0.27643978707567674,lidar_point
0.1623942842543823,0.8496634850156337,lidar_point
1.6525561883093571,0.2081345550769218,lidar_point
2.4894048783894025,1.9630588359617303,lidar_point
2.295061258503459,1.6315033562013332,lidar_point
2.4414819635410656,0.26560131866289294,lidar_point
2.683275706828332,0.1403881590702576,lidar_point
1.381481919800321,0.2236732232182954,lidar_point
2.5817323339194655,1.7105316062694664,lidar_point
2.662118660533705,1.8903425570300363,lidar_point
0.37479471216352134,1.435324612872635,lidar_point
0.8401023263051776,1.1477354299514912,lidar_point
1.9197832448889545,0.9691751183670776,lidar_point
0.25922386333538117,1.030631660531418,lidar_point
0.40886983112156017,1.4969352759740377,lidar_point
0.9182109137769816,1.6514966171872385,lidar_point
0.9186460268384466,1.9141576396834226,lidar_point
2.6602364811757084,1.2654194542088473,lidar_point
2.532835370234616,0.04368489873033776,lidar_point
0.5789628163879678,0.5185954265274073,lidar_point
2.224744262617603,0.746523901259966,lidar_point
1.7135403542466712,0.4056029502135492,lidar_point
0.20908465308247481,1.4598162428210533,lidar_point
0.28540354880093,0.910662535535943,lidar_point
0.42805680254298006,0.4589973087098995,lidar_point
1.9349213110144907,1.683000860039567,lidar_point
1.763682860762807,0.3672869414467239,lidar_point
0.0068457882400810854,0.4621019660527974,lidar_point
2.338906815067325,1.7363968086519328,lidar_point
2.6347569201597607,1.0140380025785904,lidar_point
2.9907626731038857,1.9869058554933126,lidar_point
2.988935327634331,0.4685996412914333,lidar_point
1.4077217243957247,1.437661599681447,lidar_point
2.923707876472453,0.2008488809858331,lidar_point
0.9540796032237315,0.0510712416346919,lidar_point
0.5416691466123276,0.5296155101587967,lidar_point
2.5111910158600335,0.7266150673636231,lidar_point
0.672396200445385,0.6757681348350926,lidar_point
2.723315983583392,0.25096238682511474,lidar_point
1.1303730496097726,0.9581718496210843,lidar_point
1.05909631803038,0.35791547615194297,lidar_point
2.8960241230201405,0.092288055812902,lidar_point
0.448761924007835,0.3587005801858132,lidar_point
0.43036302856791775,1.4082300400555166,lidar_point
1.1085510864321568,0.4194234552061731,lidar_point
1.261180596674183,0.07429909559669001,lidar_point
0.0202700159924063,0.5101670374534168,lidar_point
1.732703253878445,1.2999648751209922,lidar_point
0.5776388371910741,0.9452827166001319,lidar_point
0.22245588076166012,0.16134851400298422,lidar_point
2.3689861669190884,0.34283535264215415,lidar_point
2.1910391643929303,1.1869505767596675,lidar_point
0.417015438163834,1.0507448826988959,lidar_point
