x,y,type
0.3284996245002002,1.9481694837743075,lidar_point
0.12664504376015084,1.2980537912891714,lidar_point
1.799077754768401,1.2086761049957047,lidar_point
0.8996121152170744,0.638352880247782,lidar_point
2.3898353458329207,0.7370759435740397,lidar_point
1.0985883752866505,0.9204018498987481,lidar_point
2.6418250313544336,1.2703239386962946,lidar_point
0.89352489986293,0.6653476877598485,lidar_point
0.9873097920397309,0.5328477148178297,lidar_point
1.7061507475054993,0.8727896804686981,lidar_point
2.231782268774704,0.15334583262404267,lidar_point
0.1615586582883125,1.9626572336644241,lidar_point
1.8062231159295234,0.9159163660653218,lidar_point
1.2879557316808443,1.939565630924169,lidar_point
0.6164208416725299,0.5326241076355653,lidar_point
1.6459431563705191,1.2438355621658466,lidar_point
1.1542824992771232,0.14374099714696031,lidar_point
1.3736572646947647,1.052380867074189,lidar_point
0.8448998459896278,1.1611395994528015,lidar_point
1.7557380428556615,0.41274427933472935,lidar_point
1.850661078470141,1.8009035268229152,lidar_point
1.7413712739324487,0.4769067971485432,lidar_point
2.7744133322823394,1.9888873828117566,lidar_point
0.7181772356570042,0.025561129584067865,lidar_point
2.4842416564205756,1.2480648772949976,lidar_point
2.8700479421224445,1.5485707954733068,lidar_point
2.729293433664165,0.2636557618480293,lidar_point
2.327135893889426,1.8566132875739347,lidar_point
1.3920437520229265,0.6912676858116344,lidar_point
1.1201330228035262,0.6003058714980827,lidar_point
2.855703089563563,1.0996598210789166,lidar_point
2.68763625220822,0.964003658947002,lidar_point
1.4292041607614645,0.4055324998690355,lidar_point
2.799832536099551,0.7643804819967714,lidar_point
2.898712564299778,0.20036207033878517,lidar_point
2.4268169377501367,1.7955874726312038,lidar_point
1.9774637226127543,0.30107907327795624,lidar_point
0.5730905068350823,0.5935505627426076,lidar_point
2.085296636326899,0.998922968864657,lidar_point
0.9331331442368502,0.9654755908697479,lidar_point
1.2636041137238976,0.24178608028536042,lidar_point
1.5380250482050535,0.21253099711859225,lidar_point
0.52620645667205,1.6175783767365042,lidar_point
2.98714963149421,0.6070372695181443,lidar_point
0.49438198871097594,0.5559891977588518,lidar_point
0.8979193525459601,0.8946973582581483,lidar_point
0.3367841177029963,0.025088411420221002,lidar_point
2.5075507749994306,1.545121145662312,lidar_point
0.6208416906891046,0.8031841488535034,lidar_point
1.7969009603334147,0.010866490070631896,lidar_point
1.4315348302225726,0.6163785118772342,lidar_point
0.0015536789568243448,0.9505466665558377,lidar_point
0.7402402771265844,1.5629343659954982,lidar_point
